estratopri,ur,coll1,sexo_std,ur_num,age_gender_clean,ed_clean,colocup4an_clean,etid_clean,cs1_num,cs5_num,cs7_num,infrax_clean,wc1_clean,wc2_clean,wc3_clean,trust_num,leg_num,l1_clean,just1_clean,resp1_clean,poley1_clean,poley2_clean,poley3_clean,pr1_clean,pr5_num,pet1_num,pet3_num,effec1_num,effec2_num,eff1_num,eff2_num,aoj21_clean,prot3_clean,colseg_clean,cp6_clean,cp13_clean,colcp8a_clean,pn4_clean,noncontacts_num,refusal_num,resp1_likert,just1_likert,poley1_likert,poley2_likert,poley3_likert
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,5,Trabajando?,Mulata,7,5,3,Más de 30 minutos y hasta una hora,No,No,No,5,7,5,Siempre,Algunas veces,Nunca,Nunca,Nunca,Otra situación,3,6,,,4,3,,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,5.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,7,Trabajando?,Blanca,7,5,3,Más de 1 hora y hasta 3 horas,No,No,No,4,7,Izquierda,Frecuentemente,Frecuentemente,Nunca,Algunas veces,Algunas veces,Otra situación,4,7,7,4,4,4,5,Pandillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Satisfecho(a),5,5,4.0,4.0,1.0,3.0,3.0
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,11,Trabajando?,Indígena,7,5,7,Entre 10 y hasta 30 minutos,Sí,No,No,7,6,Derecha,Siempre,Nunca,Nunca,Nunca,Nunca,Alquilada,,1,1,2,6,1,3,Guerrillas,Sí ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,1.0,5.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,18+,Trabajando?,Indígena,7,1,3,Entre 10 y hasta 30 minutos,Sí,No,No,4,1,Derecha,Rara vez,Frecuentemente,Nunca,Algunas veces,Algunas veces,7,3,4,7,1,3,2,4,Delincuentes comunes,No ha participado,Igual,Una o dos veces al año,Nunca,Nunca,Satisfecho(a),0,0,4.0,2.0,1.0,3.0,3.0
Pacífica,Urbano,,Hombre,1,Mujer adulta mayor,3,Trabajando?,Blanca,7,7,1,Entre 10 y hasta 30 minutos,No,No,No,7,7,,,Siempre,,Nunca,Nunca,7,7,1,1,1,7,,1,,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,5.0,,,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,11,Trabajando?,Mestiza,4,2,4,Entre 10 y hasta 30 minutos,Sí,Sí,No,4,5,5,Rara vez,,,,Nunca,Otra situación,,2,1,1,3,1,4,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,,2.0,,,1.0
Pacífica,Rural,,Hombre,0,Hombre adulto,5,Trabajando?,Indígena,7,7,6,Más de 30 minutos y hasta una hora,No,No,No,3,3,,Rara vez,Rara vez,,Rara vez,,Propia,4,,2,1,1,1,2,Pandillas,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,,2.0,
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Es estudiante?,Mestiza,7,5,3,Más de 30 minutos y hasta una hora,No,No,No,6,5,5,,Frecuentemente,Nunca,Nunca,Nunca,7,3,5,4,5,7,5,6,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),2,1,4.0,,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,3,Se dedica a los quehaceres de su hogar?,Mestiza,7,,,,Sí,Sí,No,6,7,,Nunca,Frecuentemente,Nunca,Nunca,,7,,,,,5,,,Ninguno,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al mes,Satisfecho(a),0,0,4.0,1.0,1.0,1.0,
Pacífica,Urbano,,Hombre,1,Mujer adulta joven,11,Trabajando?,Mestiza,7,7,5,Entre 10 y hasta 30 minutos,No,No,No,5,5,Izquierda,Frecuentemente,Frecuentemente,,,,5,3,6,6,1,5,1,6,Otros,Sí ha participado,Igual,Nunca,Nunca,Nunca,Muy satisfecho(a),0,0,4.0,4.0,,,
Pacífica,Urbano,,Hombre,1,Mujer adulta mayor,4,Se dedica a los quehaceres de su hogar?,Blanca,7,7,5,Más de 30 minutos y hasta una hora,No,No,No,7,7,Izquierda,Rara vez,Siempre,Nunca,Nunca,Nunca,5,5,5,5,7,7,1,1,Pandillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),5,4,5.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,10,Trabajando?,Blanca,7,7,7,Más de 30 minutos y hasta una hora,Sí,Sí,No,3,5,5,Rara vez,Rara vez,Nunca,Rara vez,Nunca,5,2,,1,1,1,3,1,Guerrillas,Sí ha participado,Peor,Nunca,Una o dos veces al mes,Una o dos veces al mes,Insatisfecho(a),0,0,2.0,2.0,1.0,2.0,1.0
Pacífica,Rural,,Hombre,0,Hombre adulto,16,Está buscando trabajo activamente?,Mestiza,7,7,7,Más de 30 minutos y hasta una hora,No,No,No,4,5,Izquierda,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,3,5,7,1,3,4,5,Delincuentes comunes,Sí ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),5,4,4.0,4.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,2,Se dedica a los quehaceres de su hogar?,Blanca,7,7,7,Menos de 10 minutos,Sí,Sí,Sí,5,5,7,Algunas veces,Algunas veces,Nunca,Nunca,Rara vez,5,5,3,3,5,5,3,4,Policía o militares,Sí ha participado,Peor,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al mes,Satisfecho(a),0,0,3.0,3.0,1.0,1.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,5,Se dedica a los quehaceres de su hogar?,Blanca,7,6,1,Más de 30 minutos y hasta una hora,No,No,No,6,6,,Rara vez,Siempre,Nunca,Nunca,Nunca,5,,,,6,6,6,1,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,5.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Mujer adulta joven,12,Trabajando?,,5,6,7,Más de 1 hora y hasta 3 horas,Sí,Sí,No,4,3,Izquierda,Rara vez,Nunca,Rara vez,Rara vez,Algunas veces,Otra situación,4,7,,3,3,2,2,Pandillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,2.0,2.0,2.0,3.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Trabajando?,Negra,5,4,2,Entre 10 y hasta 30 minutos,Sí,Sí,No,5,7,6,Algunas veces,Algunas veces,Nunca,Nunca,Nunca,5,4,4,4,6,7,2,4,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),1,1,3.0,3.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Hombre adulto,18+,Trabajando?,Mestiza,5,5,5,Más de 1 hora y hasta 3 horas,No,No,No,4,5,Izquierda,Algunas veces,Rara vez,Nunca,Rara vez,Algunas veces,5,6,4,5,1,2,4,5,Crimen organiado y narcotraficantes,No ha participado,Igual,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al año,Insatisfecho(a),0,0,2.0,3.0,1.0,2.0,3.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,18+,Trabajando?,Mestiza,6,6,6,Más de 30 minutos y hasta una hora,No,No,No,4,4,Izquierda,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,3,6,4,2,4,2,6,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,11,Está buscando trabajo activamente?,Mestiza,3,6,4,Entre 10 y hasta 30 minutos,Sí,Sí,No,5,2,5,Algunas veces,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,4,4,5,2,4,3,4,Delincuentes comunes,No ha participado,Peor,Nunca,Una o dos veces al año,Una o dos veces al año,Insatisfecho(a),0,0,4.0,3.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Mestiza,4,2,4,Más de 30 minutos y hasta una hora,No,Sí,No,3,4,6,Nunca,Nunca,Nunca,Nunca,Frecuentemente,5,4,3,3,1,3,3,1,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,1.0,1.0,1.0,1.0,4.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,5,Se dedica a los quehaceres de su hogar?,Mestiza,7,4,6,Más de 1 hora y hasta 3 horas,No,Sí,No,7,5,Derecha,Algunas veces,Nunca,Nunca,Nunca,Nunca,6,1,4,3,1,4,5,1,Guerrillas,No ha participado,Igual,Una o dos veces al año,Una o dos veces al mes,Una o dos veces al mes,Insatisfecho(a),0,0,1.0,3.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,1,Se dedica a los quehaceres de su hogar?,Mestiza,7,4,5,Más de 30 minutos y hasta una hora,No,No,No,5,7,Derecha,Siempre,Siempre,,,,5,5,5,5,2,4,3,4,Pandillas,No ha participado,Mejor,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,,0,0,5.0,5.0,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,2,Trabajando?,Blanca,4,3,5,Más de 3 horas,No,No,No,6,5,5,Nunca,Siempre,Nunca,Nunca,Siempre,Otra situación,7,5,6,,7,1,4,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,1.0,1.0,1.0,5.0
Pacífica,Urbano,,Hombre,1,Hombre adulto,16,Trabajando?,Mestiza,5,4,4,Más de 30 minutos y hasta una hora,No,No,No,5,7,Izquierda,Frecuentemente,Siempre,Nunca,Nunca,Nunca,Otra situación,2,6,7,2,4,5,5,Delincuentes comunes,No ha participado,Peor,Nunca,Una o dos veces al mes,Nunca,Muy insatisfecho(a),0,0,5.0,4.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,12,Es estudiante?,Indígena,7,4,1,Entre 10 y hasta 30 minutos,No,No,Sí,2,3,5,Algunas veces,Rara vez,,Algunas veces,Nunca,Prestada/cedida o compartida,1,2,4,1,1,4,3,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,2.0,3.0,,3.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,2,No está trabajando en este momento pero tiene trabajo?,Blanca,7,,5,Entre 10 y hasta 30 minutos,No,No,No,4,3,,,Siempre,Nunca,,Nunca,Otra situación,,5,,,4,,,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,5.0,,1.0,,1.0
Caribe,Rural,,Mujer,0,Mujer adulta joven,11,Es estudiante?,Mestiza,6,5,5,Entre 10 y hasta 30 minutos,No,No,No,5,4,4,Algunas veces,Rara vez,Nunca,Algunas veces,Nunca,5,6,3,4,5,5,4,5,Crimen organiado y narcotraficantes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,3.0,1.0,3.0,1.0
Caribe,Urbano,,Mujer,1,Hombre adulto mayor,9,Trabajando?,Indígena,7,7,7,Menos de 10 minutos,Sí,No,No,7,5,5,Nunca,Nunca,Nunca,Nunca,Algunas veces,5,7,5,7,1,1,4,5,Seguridad privada o celadores,No ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Muy insatisfecho(a),0,0,1.0,1.0,1.0,1.0,3.0
Caribe,Rural,,Mujer,0,Mujer adulta joven,16,No está trabajando en este momento pero tiene trabajo?,Mulata,4,4,3,Más de 30 minutos y hasta una hora,No,No,No,5,6,8,Siempre,Rara vez,Rara vez,Nunca,Algunas veces,6,5,5,6,1,4,5,5,Guerrillas,No ha participado,Peor,Una o dos veces al mes,Una o dos veces al año,Nunca,Muy insatisfecho(a),0,0,2.0,5.0,2.0,1.0,3.0
Caribe,Urbano,,Mujer,1,Mujer adulta mayor,17,No está trabajando en este momento pero tiene trabajo?,Mestiza,6,6,6,Más de 30 minutos y hasta una hora,No,No,No,5,4,9,Algunas veces,Algunas veces,Algunas veces,Rara vez,Siempre,Otra situación,4,4,1,3,3,4,4,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,3.0,3.0,3.0,2.0,5.0
Caribe,Urbano,,Mujer,1,Hombre adulto joven,5,No está trabajando en este momento pero tiene trabajo?,Mestiza,6,5,4,Menos de 10 minutos,No,No,No,7,6,Izquierda,Algunas veces,Rara vez,Algunas veces,Algunas veces,Nunca,5,6,6,7,3,5,6,5,Crimen organiado y narcotraficantes,Sí ha participado,Mejor,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,Satisfecho(a),0,0,2.0,3.0,3.0,3.0,1.0
Caribe,Urbano,,Mujer,1,Mujer adulta,11,Se dedica a los quehaceres de su hogar?,Indígena,6,2,2,Más de 30 minutos y hasta una hora,No,No,No,6,6,,,Algunas veces,Nunca,,,6,6,3,3,3,3,6,2,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,,1.0,,
Caribe,Rural,,Mujer,0,Hombre adulto,12,No está trabajando en este momento pero tiene trabajo?,Blanca,6,6,6,Más de 1 hora y hasta 3 horas,Sí,No,No,4,6,4,Frecuentemente,Algunas veces,Frecuentemente,Rara vez,Rara vez,Otra situación,4,6,6,3,4,5,4,Crimen organiado y narcotraficantes,Sí ha participado,Peor,Una vez a la semana,Nunca,Nunca,Muy insatisfecho(a),0,0,3.0,4.0,4.0,2.0,2.0
Caribe,Rural,,Mujer,0,Mujer adulta mayor,5,Se dedica a los quehaceres de su hogar?,Indígena,5,5,6,Más de 3 horas,No,No,No,5,5,8,Nunca,Siempre,Siempre,Algunas veces,Siempre,6,5,5,6,6,5,6,4,Policía o militares,No ha participado,Igual,Nunca,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,5.0,1.0,5.0,3.0,5.0
Caribe,Urbano,,Mujer,1,Hombre adulto joven,11,Está buscando trabajo activamente?,Mestiza,6,5,6,Entre 10 y hasta 30 minutos,No,No,No,5,6,5,Rara vez,Algunas veces,Algunas veces,Rara vez,Frecuentemente,5,3,5,5,4,5,6,4,Crimen organiado y narcotraficantes,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Satisfecho(a),0,0,3.0,2.0,3.0,2.0,4.0
Caribe,Urbano,,Mujer,1,Mujer adulta,11,No trabaja y no está buscando trabajo?,Indígena,7,5,4,Entre 10 y hasta 30 minutos,No,No,No,4,3,9,Algunas veces,Rara vez,Nunca,Nunca,Nunca,6,5,5,1,2,2,1,4,Crimen organiado y narcotraficantes,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,2.0,3.0,1.0,1.0,1.0
Caribe,Rural,,Mujer,0,Hombre adulto joven,11,Trabajando?,Blanca,5,5,5,Más de 30 minutos y hasta una hora,No,No,No,3,5,Izquierda,Rara vez,Algunas veces,Rara vez,Nunca,Nunca,5,6,6,5,3,5,5,5,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Satisfecho(a),0,0,3.0,2.0,2.0,1.0,1.0
Caribe,Urbano,,Mujer,1,Mujer adulta,11,Se dedica a los quehaceres de su hogar?,Indígena,6,5,7,Menos de 10 minutos,Sí,Sí,No,5,5,9,Nunca,Algunas veces,Nunca,Nunca,Rara vez,6,6,4,3,5,6,3,6,Pandillas,No ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Muy satisfecho(a),0,0,3.0,1.0,1.0,1.0,2.0
Caribe,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Indígena,6,6,6,Entre 10 y hasta 30 minutos,No,No,No,5,6,3,Frecuentemente,Siempre,Nunca,Nunca,Nunca,Prestada/cedida o compartida,4,6,6,4,4,6,4,Policía o militares,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,5.0,4.0,1.0,1.0,1.0
Caribe,Rural,,Mujer,0,Hombre adulto,11,Trabajando?,Indígena,3,4,4,Más de 30 minutos y hasta una hora,No,Sí,No,4,3,3,Algunas veces,Rara vez,Frecuentemente,Frecuentemente,Algunas veces,5,1,5,3,2,3,2,6,Las BACRIM,Sí ha participado,Igual,Una o dos veces al año,Una o dos veces al año,Una o dos veces al mes,Satisfecho(a),0,0,2.0,3.0,4.0,4.0,3.0
Caribe,Rural,,Mujer,0,Mujer adulta mayor,7,No trabaja y no está buscando trabajo?,Indígena,7,4,5,Más de 3 horas,No,No,No,5,4,5,Algunas veces,,,Siempre,,5,6,3,3,1,3,6,7,Crimen organiado y narcotraficantes,Sí ha participado,,Una o dos veces al año,Nunca,Nunca,,0,0,,3.0,,5.0,
Caribe,Rural,,Mujer,0,Hombre adulto joven,11,No está trabajando en este momento pero tiene trabajo?,Mestiza,6,4,5,Más de 30 minutos y hasta una hora,No,Sí,No,3,5,7,Rara vez,Rara vez,Algunas veces,Rara vez,Frecuentemente,6,6,4,2,2,5,4,6,Crimen organiado y narcotraficantes,No ha participado,Igual,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,2.0,3.0,2.0,4.0
Caribe,Rural,,Mujer,0,Hombre adulto,16,Trabajando?,Mestiza,1,3,3,Más de 30 minutos y hasta una hora,No,No,No,5,4,3,Rara vez,Frecuentemente,Frecuentemente,Algunas veces,Nunca,Otra situación,4,5,4,5,6,5,7,Crimen organiado y narcotraficantes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,4.0,3.0,1.0
Caribe,Rural,,Mujer,0,Mujer adulta,5,No está trabajando en este momento pero tiene trabajo?,Otra,4,3,1,Entre 10 y hasta 30 minutos,No,Sí,No,6,7,7,Frecuentemente,Nunca,Siempre,Siempre,Frecuentemente,6,3,2,2,5,4,2,2,Delincuentes comunes,No ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,1.0,4.0,5.0,5.0,4.0
Caribe,Rural,,Mujer,0,Hombre adulto mayor,11,No está trabajando en este momento pero tiene trabajo?,Indígena,4,5,5,Más de 30 minutos y hasta una hora,Sí,Sí,Sí,6,4,Derecha,Algunas veces,Algunas veces,Nunca,Nunca,Nunca,5,6,5,3,5,5,6,6,Guerrillas,No ha participado,Peor,Nunca,Una o dos veces al mes,Nunca,Insatisfecho(a),0,0,3.0,3.0,1.0,1.0,1.0
Caribe,Urbano,,Mujer,1,Hombre adulto mayor,6,Trabajando?,Mestiza,5,3,5,Más de 3 horas,No,No,No,1,3,Izquierda,Nunca,Nunca,Nunca,Nunca,Nunca,Prestada/cedida o compartida,4,4,3,1,1,3,2,Policía o militares,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,1.0,1.0,1.0,1.0
Caribe,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Mestiza,6,6,4,Más de 30 minutos y hasta una hora,No,No,No,4,6,Izquierda,Algunas veces,Frecuentemente,Algunas veces,Rara vez,Algunas veces,Prestada/cedida o compartida,3,6,6,3,3,4,4,Pandillas,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Satisfecho(a),0,0,4.0,3.0,3.0,2.0,3.0
Caribe,Urbano,,Mujer,1,Hombre adulto,11,No está trabajando en este momento pero tiene trabajo?,Indígena,7,5,5,Más de 30 minutos y hasta una hora,No,No,No,6,7,5,Nunca,Siempre,Rara vez,Rara vez,Nunca,5,6,4,5,5,6,5,1,Guerrillas,No ha participado,Igual,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,5.0,1.0,2.0,2.0,1.0
Caribe,Urbano,,Mujer,1,Mujer adulta mayor,5,Se dedica a los quehaceres de su hogar?,Mestiza,4,3,7,Más de 3 horas,No,No,No,1,5,6,Nunca,Algunas veces,Nunca,Nunca,Algunas veces,Alquilada,7,4,5,1,1,6,2,Pandillas,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,3.0,1.0,1.0,1.0,3.0
Caribe,Rural,,Mujer,0,Hombre adulto mayor,Ninguno,No está trabajando en este momento pero tiene trabajo?,Mulata,7,7,7,Entre 10 y hasta 30 minutos,No,Sí,No,5,7,Izquierda,Siempre,Nunca,Nunca,Algunas veces,Siempre,5,5,7,7,1,1,1,2,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,1.0,5.0,1.0,3.0,5.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto joven,11,Trabajando?,Mestiza,6,6,4,Más de 30 minutos y hasta una hora,Sí,Sí,No,3,4,7,Rara vez,Frecuentemente,Rara vez,Rara vez,Rara vez,5,4,4,4,3,4,4,4,Pandillas,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,2.0,2.0,2.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto mayor,5,Trabajando?,Mestiza,7,7,7,Más de 3 horas,No,Sí,No,7,7,,Nunca,Rara vez,Nunca,Nunca,Nunca,7,7,7,2,1,4,1,1,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al mes,Insatisfecho(a),0,0,2.0,1.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta joven,15,Trabajando?,Mestiza,6,7,6,Más de 1 hora y hasta 3 horas,No,No,No,4,5,3,Rara vez,Algunas veces,Nunca,Rara vez,Nunca,Otra situación,5,4,3,3,4,3,4,Delincuentes comunes,No ha participado,Igual,Nunca,Una o dos veces al año,Una o dos veces al mes,Insatisfecho(a),0,0,3.0,2.0,1.0,2.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto joven,11,Trabajando?,Mestiza,6,7,7,Entre 10 y hasta 30 minutos,No,No,No,6,6,5,Siempre,Siempre,Nunca,Nunca,Nunca,6,1,1,1,7,7,5,5,Crimen organiado y narcotraficantes,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,5.0,5.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta,11,Trabajando?,Negra,7,7,1,Menos de 10 minutos,No,No,No,1,7,5,Rara vez,Nunca,,Nunca,Frecuentemente,7,7,1,4,1,1,7,1,Pandillas,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,5,1.0,2.0,,1.0,4.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto mayor,3,Trabajando?,Mestiza,,,,Más de 1 hora y hasta 3 horas,No,Sí,No,5,5,,,Nunca,,Nunca,Siempre,Otra situación,4,1,1,4,2,1,5,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Muy insatisfecho(a),0,0,1.0,,,1.0,5.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta mayor,14,Se dedica a los quehaceres de su hogar?,Blanca,3,5,5,Más de 30 minutos y hasta una hora,No,Sí,Sí,3,6,5,Rara vez,Rara vez,Nunca,Nunca,Nunca,Otra situación,4,3,2,,,2,5,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,2.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta mayor,15,Trabajando?,Mestiza,6,5,5,Entre 10 y hasta 30 minutos,No,No,No,6,6,Derecha,Nunca,Siempre,Nunca,Nunca,Nunca,5,5,3,1,5,5,2,4,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Muy insatisfecho(a),0,0,5.0,1.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Mestiza,6,6,7,Entre 10 y hasta 30 minutos,No,No,No,6,5,5,Frecuentemente,Frecuentemente,Rara vez,Nunca,Nunca,6,6,5,6,4,5,4,5,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,4.0,2.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto,14,Trabajando?,Mulata,7,7,7,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,5,7,3,Frecuentemente,Frecuentemente,Nunca,Algunas veces,Nunca,5,6,7,7,4,6,6,7,Delincuentes comunes,Sí ha participado,Mejor,Nunca,Una o dos veces al año,Nunca,Muy insatisfecho(a),0,0,4.0,4.0,1.0,3.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta,13,Trabajando?,Mestiza,7,7,6,Más de 30 minutos y hasta una hora,No,No,No,6,6,5,Frecuentemente,Siempre,,Rara vez,Nunca,Otra situación,4,4,,2,4,2,3,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Satisfecho(a),0,0,5.0,4.0,,2.0,1.0
