year,estratopri,ur,sexo_std,etid,wealth,wc1,wc2,wc3,l1,pn4,eff1,eff2,cp6,cp13,colcp8a,prot3,exc13,exc14,exc15,exc16,exc18,exc20,exc07
2025,Pacífica,Urbano,Hombre,Negra,,No,Sí,Sí,,Satisfecho(a),5,Muy de acuerdo,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al mes,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,No,No,,Insatisfecho(a),,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,Sí,Sí,Sí,,Insatisfecho(a),2,3,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,No,No,,Insatisfecho(a),2,2,Una o dos veces al año,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,No,,Insatisfecho(a),Muy en desacuerdo,2,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,Sí,Sí,Sí,,Insatisfecho(a),2,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Mestiza,,Sí,Sí,Sí,,Insatisfecho(a),4,5,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,,,No,No,No,,Muy insatisfecho(a),2,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),2,6,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Satisfecho(a),3,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,Sí,No,,Satisfecho(a),2,5,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Muy insatisfecho(a),Muy en desacuerdo,5,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),2,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,Sí,No,No,,Insatisfecho(a),4,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,6,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Indígena,,No,Sí,No,,Insatisfecho(a),2,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),Muy de acuerdo,2,Nunca,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,,,No,No,No,,Insatisfecho(a),2,3,Una vez a la semana,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),3,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Mulata,,No,No,No,,Muy satisfecho(a),Muy de acuerdo,Muy de acuerdo,Nunca,Nunca,Nunca,Sí ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),2,4,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,Sí,Sí,,,6,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,,,No,No,No,,Muy insatisfecho(a),3,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,Sí,No,,Satisfecho(a),4,6,Una vez a la semana,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,,,No,No,Sí,,,,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Satisfecho(a),2,5,Nunca,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy de acuerdo,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,Sí,No,No,,Muy insatisfecho(a),Muy en desacuerdo,6,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,Sí ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,No,No,,Muy satisfecho(a),5,6,Nunca,Nunca,Nunca,Sí ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,Sí,No,Sí,,Insatisfecho(a),4,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,,No,,,,3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,Sí,No,No,,Muy insatisfecho(a),4,4,Una o dos veces al año,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Satisfecho(a),2,2,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Insatisfecho(a),4,2,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),3,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,No,No,,Insatisfecho(a),4,3,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Muy insatisfecho(a),4,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Mulata,,Sí,No,No,,Insatisfecho(a),6,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Otra,,No,No,No,,Satisfecho(a),Muy de acuerdo,Muy en desacuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy de acuerdo,3,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,No,,Insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mulata,,Sí,Sí,No,,Insatisfecho(a),3,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Mestiza,,Sí,Sí,No,,Insatisfecho(a),5,6,Una vez a la semana,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Satisfecho(a),4,3,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Insatisfecho(a),6,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,Sí,Sí,No,,Muy insatisfecho(a),4,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,No,No,,Satisfecho(a),3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),4,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Insatisfecho(a),Muy en desacuerdo,4,Una vez a la semana,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),3,3,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Blanca,,No,No,No,,Insatisfecho(a),4,,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,No,,Muy satisfecho(a),4,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,,4,3,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Insatisfecho(a),4,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Muy satisfecho(a),3,Muy en desacuerdo,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Hombre,Negra,,No,No,No,,Insatisfecho(a),5,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Indígena,,Sí,Sí,Sí,,Satisfecho(a),3,5,Una o dos veces al mes,,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Negra,,Sí,Sí,No,,Insatisfecho(a),Muy de acuerdo,6,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,Sí,,Muy insatisfecho(a),5,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,Sí,Sí,Sí,,Insatisfecho(a),6,6,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mulata,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Nunca,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,Sí,No,No,,Insatisfecho(a),4,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,Sí,Sí,,Muy insatisfecho(a),Muy en desacuerdo,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),5,Muy de acuerdo,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mulata,,Sí,No,No,,Insatisfecho(a),Muy de acuerdo,5,Una o dos veces al mes,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mulata,,No,No,No,,Satisfecho(a),5,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,No,Sí,,Muy insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,Sí,Sí,Sí,,Insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy de acuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,Sí,Sí,,Muy insatisfecho(a),Muy en desacuerdo,3,Una o dos veces al año,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mestiza,,No,Sí,Sí,,Insatisfecho(a),2,6,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Mulata,,No,No,No,,Satisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Pacífica,Urbano,Mujer,Otra,,No,Sí,No,,Satisfecho(a),6,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,2,Una o dos veces al año,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Satisfecho(a),4,6,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,Sí,Sí,Sí,,Insatisfecho(a),6,Muy de acuerdo,Nunca,Nunca,Una vez a la semana,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy de acuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Muy insatisfecho(a),4,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),5,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Satisfecho(a),Muy en desacuerdo,3,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,Sí,No,Sí,,Insatisfecho(a),Muy en desacuerdo,Muy de acuerdo,Una vez a la semana,Nunca,Nunca,Sí ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,Sí,No,No,,Satisfecho(a),Muy en desacuerdo,Muy de acuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),4,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),Muy de acuerdo,Muy en desacuerdo,Una o dos veces al mes,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Satisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Muy insatisfecho(a),Muy de acuerdo,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),3,Muy en desacuerdo,Nunca,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,Sí,Sí,No,,Insatisfecho(a),Muy en desacuerdo,5,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,,Muy de acuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),5,5,Nunca,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),6,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,,,5,Una vez a la semana,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy de acuerdo,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,Sí,Sí,,Insatisfecho(a),3,4,Nunca,Una o dos veces al mes,Una vez a la semana,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,3,Una o dos veces al mes,Nunca,Una o dos veces al mes,Sí ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Nunca,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Muy satisfecho(a),4,Muy en desacuerdo,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,Sí,No,No,,Insatisfecho(a),3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),2,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),3,4,Una o dos veces al año,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Hombre,Mestiza,,No,No,No,,Satisfecho(a),5,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Satisfecho(a),2,5,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),3,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),5,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),4,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),3,4,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Negra,,No,No,No,,Satisfecho(a),3,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),2,2,Una o dos veces al año,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),2,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),2,2,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Hombre,Mestiza,,No,No,No,,Insatisfecho(a),3,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),5,5,Nunca,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Caribe,Urbano,Mujer,Blanca,,No,No,No,,Satisfecho(a),5,4,Una o dos veces al mes,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una vez a la semana,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),2,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,5,Una o dos veces al mes,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,Sí,Sí,Sí,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,Sí,Sí,No,,Satisfecho(a),4,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,,No,,Muy insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,3,Una o dos veces al año,Una o dos veces al año,Una o dos veces al año,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),3,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Blanca,,No,No,No,,Insatisfecho(a),4,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),4,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,,2,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,Sí,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una vez a la semana,Una o dos veces al año,Una o dos veces al mes,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),5,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Una o dos veces al mes,No ha participado,,,,,,,
2025,Andina,Urbano,Hombre,Blanca,,Sí,Sí,Sí,,Muy insatisfecho(a),2,4,Nunca,Nunca,Una o dos veces al año,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Muy insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Blanca,,No,No,No,,Muy insatisfecho(a),2,2,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),3,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,,,Sí,Sí,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una o dos veces al mes,Una o dos veces al año,Nunca,No ha participado,,,,,,,
2025,Andina,Rural,Mujer,Blanca,,No,No,No,,Insatisfecho(a),3,3,Una o dos veces al año,Nunca,Nunca,No ha participado,,,,,,,
2025,Andina,Urbano,Mujer,Mestiza,,No,No,No,,Muy insatisfecho(a),5,4,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,No,,,,Satisfecho(a),6,4,Una vez a la semana,Una vez a la semana,Una o dos veces al mes,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Mujer,Mestiza,,No,No,No,,Insatisfecho(a),3,5,Una o dos veces al mes,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Indígena,,Sí,Sí,Sí,,Satisfecho(a),4,4,Una vez a la semana,Una vez a la semana,Una vez a la semana,Sí ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,No,No,No,,Satisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,No,Sí,No,,Insatisfecho(a),Muy en desacuerdo,Muy en desacuerdo,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,5,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Mujer,Blanca,,No,No,No,,Insatisfecho(a),Muy en desacuerdo,Muy de acuerdo,Una vez a la semana,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Mestiza,,No,No,No,,Insatisfecho(a),4,3,Nunca,Nunca,Nunca,No ha participado,,,,,,,
2025,Orinoquía-Amazonía,Urbano,Hombre,Blanca,,Sí,Sí,Sí,,Insatisfecho(a),4,3,Nunca,Una vez a la semana,Nunca,No ha participado,,,,,,,
